ccode1,ccode2,year
740,210,2006
740,211,2006
740,212,2006
740,220,2006
740,221,2006
740,223,2006
740,225,2006
740,230,2006
740,232,2006
740,235,2006
740,255,2006
740,290,2006
740,305,2006
740,310,2006
740,316,2006
740,317,2006
740,325,2006
740,331,2006
740,338,2006
740,339,2006
740,341,2006
740,343,2006
740,344,2006
740,345,2006
740,346,2006
740,349,2006
740,350,2006
740,352,2006
740,355,2006
740,359,2006
740,360,2006
740,365,2006
740,366,2006
740,367,2006
740,368,2006
740,369,2006
740,370,2006
740,371,2006
740,372,2006
740,373,2006
740,375,2006
740,380,2006
740,385,2006
740,390,2006
740,395,2006
740,402,2006
740,403,2006
740,404,2006
740,411,2006
740,420,2006
740,432,2006
740,433,2006
740,434,2006
740,435,2006
740,436,2006
740,437,2006
740,438,2006
740,439,2006
740,450,2006
740,451,2006
740,452,2006
740,461,2006
740,471,2006
740,475,2006
740,481,2006
740,482,2006
740,483,2006
740,484,2006
740,490,2006
740,500,2006
740,501,2006
740,510,2006
740,516,2006
740,517,2006
740,520,2006
740,522,2006
740,530,2006
740,531,2006
740,540,2006
740,541,2006
740,551,2006
740,552,2006
740,553,2006
740,560,2006
740,565,2006
740,570,2006
740,571,2006
740,572,2006
740,580,2006
740,581,2006
740,590,2006
740,591,2006
740,600,2006
740,615,2006
740,616,2006
740,620,2006
740,625,2006
740,630,2006
740,640,2006
740,645,2006
740,651,2006
740,652,2006
740,660,2006
740,663,2006
740,666,2006
740,670,2006
740,679,2006
740,690,2006
740,692,2006
740,694,2006
740,696,2006
740,698,2006
740,700,2006
740,701,2006
740,702,2006
740,703,2006
740,704,2006
740,705,2006
740,710,2006
740,712,2006
740,713,2006
740,731,2006
740,732,2006
740,750,2006
740,760,2006
740,770,2006
740,771,2006
740,775,2006
740,780,2006
740,781,2006
740,790,2006
740,800,2006
740,811,2006
740,812,2006
740,816,2006
740,820,2006
740,830,2006
740,835,2006
740,840,2006
740,850,2006
740,860,2006
740,900,2006
740,910,2006
740,920,2006
740,935,2006
740,940,2006
740,946,2006
740,947,2006
740,950,2006
740,955,2006
740,970,2006
740,983,2006
740,986,2006
740,987,2006
740,990,2006
750,2,2006
750,200,2006
750,220,2006
750,255,2006
750,365,2006
750,710,2006
750,740,2006
760,2,2006
760,200,2006
760,220,2006
760,255,2006
760,365,2006
760,710,2006
760,740,2006
770,2,2006
770,200,2006
770,220,2006
770,255,2006
770,365,2006
770,710,2006
770,740,2006
771,2,2006
771,200,2006
771,220,2006
771,255,2006
771,365,2006
771,710,2006
771,740,2006
775,2,2006
775,200,2006
775,220,2006
775,255,2006
775,365,2006
775,710,2006
775,740,2006
780,2,2006
780,200,2006
780,220,2006
780,255,2006
780,365,2006
780,710,2006
780,740,2006
781,2,2006
781,200,2006
781,220,2006
781,255,2006
781,365,2006
781,710,2006
781,740,2006
790,2,2006
790,200,2006
790,220,2006
790,255,2006
790,365,2006
790,710,2006
790,740,2006
800,2,2006
800,200,2006
800,220,2006
800,255,2006
800,365,2006
800,710,2006
800,740,2006
811,2,2006
811,200,2006
811,220,2006
811,255,2006
811,365,2006
811,710,2006
811,740,2006
812,2,2006
812,200,2006
812,220,2006
812,255,2006
812,365,2006
812,710,2006
812,740,2006
816,2,2006
816,200,2006
816,220,2006
816,255,2006
816,365,2006
816,710,2006
816,740,2006
820,2,2006
820,200,2006
820,220,2006
820,255,2006
820,365,2006
820,710,2006
820,740,2006
830,2,2006
830,200,2006
830,220,2006
830,255,2006
830,365,2006
830,710,2006
830,740,2006
835,2,2006
835,200,2006
835,220,2006
835,255,2006
835,365,2006
835,710,2006
835,740,2006
840,2,2006
840,200,2006
840,220,2006
840,255,2006
840,365,2006
840,710,2006
840,740,2006
850,2,2006
850,200,2006
850,220,2006
850,255,2006
850,365,2006
850,710,2006
850,740,2006
860,2,2006
860,200,2006
860,220,2006
860,255,2006
860,365,2006
860,710,2006
860,740,2006
900,2,2006
900,200,2006
900,220,2006
900,255,2006
900,365,2006
900,710,2006
900,740,2006
910,2,2006
910,200,2006
910,220,2006
910,255,2006
910,365,2006
910,710,2006
910,740,2006
920,2,2006
920,200,2006
920,220,2006
920,255,2006
920,365,2006
920,710,2006
920,740,2006
935,2,2006
935,200,2006
935,220,2006
935,255,2006
935,365,2006
935,710,2006
935,740,2006
940,2,2006
940,200,2006
940,220,2006
940,255,2006
940,365,2006
940,710,2006
940,740,2006
946,2,2006
946,200,2006
946,220,2006
946,255,2006
946,365,2006
946,710,2006
946,740,2006
947,2,2006
947,200,2006
947,220,2006
947,255,2006
947,365,2006
947,710,2006
947,740,2006
950,2,2006
950,200,2006
950,220,2006
950,255,2006
950,365,2006
950,710,2006
950,740,2006
955,2,2006
955,200,2006
955,220,2006
955,255,2006
955,365,2006
955,710,2006
955,740,2006
970,2,2006
970,200,2006
970,220,2006
970,255,2006
970,365,2006
970,710,2006
970,740,2006
983,2,2006
983,200,2006
983,220,2006
983,255,2006
983,365,2006
983,710,2006
983,740,2006
986,2,2006
986,200,2006
986,220,2006
986,255,2006
986,365,2006
986,710,2006
986,740,2006
987,2,2006
987,200,2006
987,220,2006
987,255,2006
987,365,2006
987,710,2006
987,740,2006
990,2,2006
990,200,2006
990,220,2006
990,255,2006
990,365,2006
990,710,2006
990,740,2006
2,20,2007
2,31,2007
2,40,2007
2,41,2007
2,42,2007
2,51,2007
2,52,2007
2,53,2007
2,54,2007
2,55,2007
2,56,2007
2,57,2007
2,58,2007
2,60,2007
2,70,2007
2,80,2007
2,90,2007
2,91,2007
2,92,2007
2,93,2007
2,94,2007
2,95,2007
2,100,2007
2,101,2007
2,110,2007
2,115,2007
2,130,2007
2,135,2007
2,140,2007
2,145,2007
2,150,2007
2,155,2007
2,160,2007
2,165,2007
2,200,2007
2,205,2007
2,210,2007
2,211,2007
2,212,2007
2,220,2007
2,221,2007
2,223,2007
2,225,2007
2,230,2007
2,232,2007
2,235,2007
2,255,2007
2,290,2007
2,305,2007
2,310,2007
2,316,2007
2,317,2007
2,325,2007
2,331,2007
2,338,2007
2,339,2007
2,341,2007
2,343,2007
2,344,2007
2,345,2007
2,346,2007
2,349,2007
2,350,2007
2,352,2007
2,355,2007
2,359,2007
2,360,2007
2,365,2007
2,366,2007
2,367,2007
2,368,2007
2,369,2007
2,370,2007
2,371,2007
2,372,2007
2,373,2007
2,375,2007
2,380,2007
2,385,2007
2,390,2007
2,395,2007
2,402,2007
2,403,2007
2,404,2007
2,411,2007
2,420,2007
2,432,2007
2,433,2007
2,434,2007
2,435,2007
2,436,2007
2,437,2007
2,438,2007
2,439,2007
2,450,2007
2,451,2007
2,452,2007
2,461,2007
2,471,2007
2,475,2007
2,481,2007
2,482,2007
2,483,2007
2,484,2007
2,490,2007
2,500,2007
2,501,2007
2,510,2007
2,516,2007
2,517,2007
2,520,2007
2,522,2007
2,530,2007
2,531,2007
2,540,2007
2,541,2007
2,551,2007
2,552,2007
2,553,2007
2,560,2007
2,565,2007
2,570,2007
2,571,2007
2,572,2007
2,580,2007
2,581,2007
2,590,2007
2,591,2007
2,600,2007
2,615,2007
2,616,2007
2,620,2007
2,625,2007
2,630,2007
2,640,2007
2,645,2007
2,651,2007
2,652,2007
2,660,2007
2,663,2007
2,666,2007
2,670,2007
2,679,2007
2,690,2007
2,692,2007
2,694,2007
2,696,2007
2,698,2007
2,700,2007
2,701,2007
2,702,2007
2,703,2007
2,704,2007
2,705,2007
2,710,2007
2,712,2007
2,713,2007
2,731,2007
2,732,2007
2,740,2007
2,750,2007
2,760,2007
2,770,2007
2,771,2007
2,775,2007
2,780,2007
2,781,2007
2,790,2007
2,800,2007
2,811,2007
2,812,2007
2,816,2007
2,820,2007
2,830,2007
2,835,2007
2,840,2007
2,850,2007
2,860,2007
2,900,2007
2,910,2007
2,920,2007
2,935,2007
2,940,2007
2,946,2007
2,947,2007
2,950,2007
2,955,2007
2,970,2007
2,983,2007
2,986,2007
2,987,2007
2,990,2007
20,2,2007
20,200,2007
20,220,2007
20,255,2007
20,365,2007
20,710,2007
20,740,2007
31,2,2007
31,200,2007
31,220,2007
31,255,2007
31,365,2007
31,710,2007
31,740,2007
40,2,2007
40,200,2007
40,220,2007
40,255,2007
40,365,2007
40,710,2007
40,740,2007
41,2,2007
41,200,2007
41,220,2007
41,255,2007
41,365,2007
41,710,2007
41,740,2007
42,2,2007
42,200,2007
42,220,2007
42,255,2007
42,365,2007
42,710,2007
42,740,2007
51,2,2007
51,200,2007
51,220,2007
51,255,2007
51,365,2007
51,710,2007
51,740,2007
52,2,2007
52,200,2007
52,220,2007
52,255,2007
52,365,2007
52,710,2007
52,740,2007
53,2,2007
53,200,2007
53,220,2007
53,255,2007
53,365,2007
53,710,2007
53,740,2007
54,2,2007
54,200,2007
54,220,2007
54,255,2007
54,365,2007
54,710,2007
54,740,2007
55,2,2007
55,200,2007
55,220,2007
55,255,2007
55,365,2007
55,710,2007
55,740,2007
56,2,2007
56,200,2007
56,220,2007
56,255,2007
56,365,2007
56,710,2007
56,740,2007
57,2,2007
57,200,2007
57,220,2007
57,255,2007
57,365,2007
57,710,2007
57,740,2007
58,2,2007
58,200,2007
58,220,2007
58,255,2007
58,365,2007
58,710,2007
58,740,2007
60,2,2007
60,200,2007
60,220,2007
60,255,2007
60,365,2007
60,710,2007
60,740,2007
70,2,2007
70,200,2007
70,220,2007
70,255,2007
70,365,2007
70,710,2007
70,740,2007
80,2,2007
80,200,2007
80,220,2007
80,255,2007
80,365,2007
80,710,2007
80,740,2007
90,2,2007
90,200,2007
90,220,2007
90,255,2007
90,365,2007
90,710,2007
90,740,2007
91,2,2007
91,200,2007
91,220,2007
91,255,2007
91,365,2007
91,710,2007
91,740,2007
92,2,2007
92,200,2007
92,220,2007
92,255,2007
92,365,2007
92,710,2007
92,740,2007
93,2,2007
93,200,2007
93,220,2007
93,255,2007
93,365,2007
93,710,2007
93,740,2007
94,2,2007
94,200,2007
94,220,2007
94,255,2007
94,365,2007
94,710,2007
94,740,2007
95,2,2007
95,200,2007
95,220,2007
95,255,2007
95,365,2007
95,710,2007
95,740,2007
100,2,2007
100,200,2007
100,220,2007
100,255,2007
100,365,2007
100,710,2007
100,740,2007
101,2,2007
101,200,2007
101,220,2007
101,255,2007
101,365,2007
101,710,2007
101,740,2007
110,2,2007
110,200,2007
110,220,2007
110,255,2007
110,365,2007
110,710,2007
110,740,2007
115,2,2007
115,200,2007
115,220,2007
115,255,2007
115,365,2007
115,710,2007
115,740,2007
130,2,2007
130,200,2007
130,220,2007
130,255,2007
130,365,2007
130,710,2007
130,740,2007
135,2,2007
135,200,2007
135,220,2007
135,255,2007
135,365,2007
135,710,2007
135,740,2007
140,2,2007
140,200,2007
140,220,2007
140,255,2007
140,365,2007
140,710,2007
140,740,2007
145,2,2007
145,200,2007
145,220,2007
145,255,2007
145,365,2007
145,710,2007
145,740,2007
150,2,2007
150,200,2007
150,220,2007
150,255,2007
150,365,2007
150,710,2007
150,740,2007
155,2,2007
155,200,2007
155,220,2007
155,255,2007
155,365,2007
155,710,2007
155,740,2007
160,2,2007
160,200,2007
160,220,2007
160,255,2007
160,365,2007
160,710,2007
160,740,2007
165,2,2007
165,200,2007
165,220,2007
165,255,2007
165,365,2007
165,710,2007
165,740,2007
200,2,2007
200,20,2007
200,31,2007
200,40,2007
200,41,2007
200,42,2007
200,51,2007
200,52,2007
200,53,2007
200,54,2007
200,55,2007
200,56,2007
200,57,2007
200,58,2007
200,60,2007
200,70,2007
200,80,2007
200,90,2007
200,91,2007
200,92,2007
200,93,2007
200,94,2007
200,95,2007
200,100,2007
200,101,2007
200,110,2007
200,115,2007
200,130,2007
200,135,2007
200,140,2007
200,145,2007
200,150,2007
200,155,2007
200,160,2007
200,165,2007
200,205,2007
200,210,2007
200,211,2007
200,212,2007
200,220,2007
200,221,2007
200,223,2007
200,225,2007
200,230,2007
200,232,2007
200,235,2007
200,255,2007
200,290,2007
200,305,2007
200,310,2007
200,316,2007
200,317,2007
200,325,2007
200,331,2007
200,338,2007
200,339,2007
200,341,2007
200,343,2007
200,344,2007
200,345,2007
200,346,2007
200,349,2007
200,350,2007
200,352,2007
200,355,2007
200,359,2007
200,360,2007
200,365,2007
200,366,2007
200,367,2007
200,368,2007
200,369,2007
200,370,2007
200,371,2007
200,372,2007
200,373,2007
200,375,2007
200,380,2007
200,385,2007
200,390,2007
200,395,2007
200,402,2007
200,403,2007
200,404,2007
200,411,2007
200,420,2007
200,432,2007
200,433,2007
200,434,2007
200,435,2007
200,436,2007
200,437,2007
200,438,2007
200,439,2007
200,450,2007
200,451,2007
200,452,2007
200,461,2007
200,471,2007
200,475,2007
200,481,2007
200,482,2007
200,483,2007
200,484,2007
200,490,2007
200,500,2007
200,501,2007
200,510,2007
200,516,2007
200,517,2007
200,520,2007
200,522,2007
200,530,2007
200,531,2007
200,540,2007
200,541,2007
200,551,2007
200,552,2007
200,553,2007
200,560,2007
200,565,2007
200,570,2007
200,571,2007
200,572,2007
200,580,2007
200,581,2007
200,590,2007
200,591,2007
200,600,2007
200,615,2007
200,616,2007
200,620,2007
200,625,2007
200,630,2007
200,640,2007
200,645,2007
200,651,2007
200,652,2007
200,660,2007
200,663,2007
200,666,2007
200,670,2007
200,679,2007
200,690,2007
200,692,2007
200,694,2007
200,696,2007
200,698,2007
200,700,2007
200,701,2007
200,702,2007
200,703,2007
200,704,2007
200,705,2007
200,710,2007
200,712,2007
200,713,2007
200,731,2007
200,732,2007
200,740,2007
200,750,2007
200,760,2007
200,770,2007
200,771,2007
200,775,2007
200,780,2007
200,781,2007
200,790,2007
200,800,2007
200,811,2007
200,812,2007
200,816,2007
200,820,2007
200,830,2007
200,835,2007
200,840,2007
200,850,2007
200,860,2007
200,900,2007
200,910,2007
200,920,2007
200,935,2007
200,940,2007
200,946,2007
200,947,2007
200,950,2007
200,955,2007
200,970,2007
200,983,2007
200,986,2007
200,987,2007
200,990,2007
205,2,2007
205,200,2007
205,220,2007
205,255,2007
205,365,2007
205,710,2007
205,740,2007
210,2,2007
210,200,2007
210,220,2007
210,255,2007
210,365,2007
210,710,2007
210,740,2007
211,2,2007
211,200,2007
211,220,2007
211,255,2007
211,365,2007
211,710,2007
211,740,2007
212,2,2007
212,200,2007
212,220,2007
212,255,2007
212,365,2007
212,710,2007
212,740,2007
220,2,2007
220,20,2007
220,31,2007
220,40,2007
220,41,2007
220,42,2007
220,51,2007
220,52,2007
220,53,2007
220,54,2007
220,55,2007
220,56,2007
220,57,2007
220,58,2007
220,60,2007
220,70,2007
220,80,2007
220,90,2007
220,91,2007
220,92,2007
220,93,2007
220,94,2007
220,95,2007
220,100,2007
220,101,2007
220,110,2007
220,115,2007
220,130,2007
220,135,2007
220,140,2007
220,145,2007
220,150,2007
220,155,2007
220,160,2007
220,165,2007
220,200,2007
220,205,2007
220,210,2007
220,211,2007
220,212,2007
220,221,2007
220,223,2007
220,225,2007
220,230,2007
220,232,2007
220,235,2007
220,255,2007
220,290,2007
220,305,2007
220,310,2007
220,316,2007
220,317,2007
220,325,2007
220,331,2007
220,338,2007
220,339,2007
220,341,2007
220,343,2007
220,344,2007
220,345,2007
220,346,2007
220,349,2007
220,350,2007
220,352,2007
220,355,2007
220,359,2007
220,360,2007
220,365,2007
220,366,2007
220,367,2007
220,368,2007
220,369,2007
220,370,2007
220,371,2007
220,372,2007
220,373,2007
220,375,2007
220,380,2007
220,385,2007
220,390,2007
220,395,2007
220,402,2007
220,403,2007
220,404,2007
220,411,2007
220,420,2007
220,432,2007
220,433,2007
220,434,2007
220,435,2007
220,436,2007
220,437,2007
220,438,2007
220,439,2007
220,450,2007
220,451,2007
220,452,2007
220,461,2007
220,471,2007
220,475,2007
220,481,2007
220,482,2007
220,483,2007
220,484,2007
220,490,2007
220,500,2007
220,501,2007
220,510,2007
220,516,2007
220,517,2007
220,520,2007
220,522,2007
220,530,2007
220,531,2007
220,540,2007
220,541,2007
220,551,2007
220,552,2007
220,553,2007
220,560,2007
220,565,2007
220,570,2007
220,571,2007
220,572,2007
220,580,2007
220,581,2007
220,590,2007
220,591,2007
220,600,2007
220,615,2007
220,616,2007
220,620,2007
220,625,2007
220,630,2007
220,640,2007
220,645,2007
220,651,2007
220,652,2007
220,660,2007
220,663,2007
220,666,2007
220,670,2007
220,679,2007
220,690,2007
220,692,2007
220,694,2007
220,696,2007
220,698,2007
220,700,2007
220,701,2007
220,702,2007
220,703,2007
220,704,2007
220,705,2007
220,710,2007
220,712,2007
220,713,2007
220,731,2007
220,732,2007
220,740,2007
220,750,2007
220,760,2007
220,770,2007
220,771,2007
220,775,2007
220,780,2007
220,781,2007
220,790,2007
220,800,2007
220,811,2007
220,812,2007
220,816,2007
220,820,2007
220,830,2007
220,835,2007
220,840,2007
220,850,2007
220,860,2007
220,900,2007
220,910,2007
220,920,2007
220,935,2007
220,940,2007
220,946,2007
220,947,2007
220,950,2007
220,955,2007
220,970,2007
220,983,2007
220,986,2007
220,987,2007
220,990,2007
221,2,2007
221,200,2007
221,220,2007
221,255,2007
221,365,2007
221,710,2007
221,740,2007
223,2,2007
223,200,2007
223,220,2007
223,255,2007
223,365,2007
223,710,2007
223,740,2007
225,2,2007
225,200,2007
225,220,2007
225,255,2007
225,365,2007
225,710,2007
225,740,2007
230,2,2007
230,200,2007
230,220,2007
230,255,2007
230,365,2007
230,710,2007
230,740,2007
232,2,2007
232,200,2007
232,220,2007
232,255,2007
232,365,2007
232,710,2007
232,740,2007
235,2,2007
235,200,2007
235,220,2007
235,255,2007
235,365,2007
235,710,2007
235,740,2007
255,2,2007
255,20,2007
255,31,2007
255,40,2007
255,41,2007
255,42,2007
255,51,2007
255,52,2007
255,53,2007
255,54,2007
255,55,2007
255,56,2007
255,57,2007
255,58,2007
255,60,2007
255,70,2007
255,80,2007
255,90,2007
255,91,2007
255,92,2007
255,93,2007
255,94,2007
255,95,2007
255,100,2007
255,101,2007
255,110,2007
255,115,2007
255,130,2007
255,135,2007
255,140,2007
255,145,2007
255,150,2007
255,155,2007
255,160,2007
255,165,2007
255,200,2007
255,205,2007
255,210,2007
255,211,2007
255,212,2007
255,220,2007
255,221,2007
255,223,2007
255,225,2007
255,230,2007
255,232,2007
255,235,2007
255,290,2007
255,305,2007
255,310,2007
255,316,2007
255,317,2007
255,325,2007
255,331,2007
255,338,2007
255,339,2007
255,341,2007
255,343,2007
255,344,2007
255,345,2007
255,346,2007
255,349,2007
255,350,2007
255,352,2007
255,355,2007
255,359,2007
255,360,2007
255,365,2007
255,366,2007
255,367,2007
255,368,2007
255,369,2007
255,370,2007
255,371,2007
255,372,2007
255,373,2007
255,375,2007
255,380,2007
255,385,2007
255,390,2007
255,395,2007
255,402,2007
255,403,2007
255,404,2007
255,411,2007
255,420,2007
255,432,2007
255,433,2007
255,434,2007
255,435,2007
255,436,2007
255,437,2007
255,438,2007
255,439,2007
255,450,2007
255,451,2007
255,452,2007
255,461,2007
255,471,2007
255,475,2007
255,481,2007
255,482,2007
255,483,2007
255,484,2007
255,490,2007
255,500,2007
255,501,2007
255,510,2007
255,516,2007
255,517,2007
255,520,2007
255,522,2007
255,530,2007
255,531,2007
255,540,2007
255,541,2007
255,551,2007
255,552,2007
255,553,2007
255,560,2007
255,565,2007
255,570,2007
255,571,2007
255,572,2007
255,580,2007
255,581,2007
255,590,2007
255,591,2007
255,600,2007
255,615,2007
255,616,2007
255,620,2007
255,625,2007
255,630,2007
255,640,2007
255,645,2007
255,651,2007
255,652,2007
255,660,2007
255,663,2007
255,666,2007
255,670,2007
255,679,2007
255,690,2007
255,692,2007
255,694,2007
255,696,2007
255,698,2007
255,700,2007
255,701,2007
255,702,2007
255,703,2007
255,704,2007
255,705,2007
255,710,2007
255,712,2007
255,713,2007
255,731,2007
255,732,2007
255,740,2007
255,750,2007
255,760,2007
255,770,2007
255,771,2007
255,775,2007
255,780,2007
255,781,2007
255,790,2007
255,800,2007
255,811,2007
255,812,2007
255,816,2007
255,820,2007
255,830,2007
255,835,2007
255,840,2007
255,850,2007
255,860,2007
255,900,2007
255,910,2007
255,920,2007
255,935,2007
255,940,2007
255,946,2007
255,947,2007
255,950,2007
255,955,2007
255,970,2007
255,983,2007
255,986,2007
255,987,2007
255,990,2007
290,2,2007
290,200,2007
290,220,2007
290,255,2007
290,365,2007
290,710,2007
290,740,2007
305,2,2007
305,200,2007
305,220,2007
305,255,2007
305,365,2007
305,710,2007
305,740,2007
310,2,2007
310,200,2007
310,220,2007
310,255,2007
310,365,2007
310,710,2007
310,740,2007
316,2,2007
316,200,2007
316,220,2007
316,255,2007
316,365,2007
316,710,2007
316,740,2007
317,2,2007
317,200,2007
317,220,2007
317,255,2007
317,365,2007
317,710,2007
317,740,2007
325,2,2007
325,200,2007
325,220,2007
325,255,2007
325,365,2007
325,710,2007
325,740,2007
331,2,2007
331,200,2007
331,220,2007
331,255,2007
331,365,2007
331,710,2007
331,740,2007
338,2,2007
338,200,2007
338,220,2007
338,255,2007
338,365,2007
338,710,2007
338,740,2007
339,2,2007
339,200,2007
339,220,2007
339,255,2007
339,365,2007
339,710,2007
339,740,2007
341,2,2007
341,200,2007
341,220,2007
341,255,2007
341,365,2007
341,710,2007
341,740,2007
343,2,2007
343,200,2007
343,220,2007
343,255,2007
343,365,2007
343,710,2007
343,740,2007
344,2,2007
344,200,2007
344,220,2007
344,255,2007
344,365,2007
344,710,2007
344,740,2007
345,2,2007
345,200,2007
345,220,2007
345,255,2007
345,365,2007
345,710,2007
345,740,2007
346,2,2007
346,200,2007
346,220,2007
346,255,2007
346,365,2007
346,710,2007
346,740,2007
349,2,2007
349,200,2007
349,220,2007
349,255,2007
349,365,2007
349,710,2007
349,740,2007
350,2,2007
350,200,2007
350,220,2007
350,255,2007
350,365,2007
350,710,2007
350,740,2007
352,2,2007
352,200,2007
352,220,2007
352,255,2007
352,365,2007
352,710,2007
352,740,2007
355,2,2007
355,200,2007
355,220,2007
355,255,2007
355,365,2007
355,710,2007
355,740,2007
359,2,2007
359,200,2007
359,220,2007
359,255,2007
359,365,2007
359,710,2007
359,740,2007
360,2,2007
360,200,2007
360,220,2007
360,255,2007
360,365,2007
360,710,2007
360,740,2007
365,2,2007
365,20,2007
365,31,2007
365,40,2007
365,41,2007
365,42,2007
365,51,2007
365,52,2007
365,53,2007
365,54,2007
365,55,2007
365,56,2007
365,57,2007
365,58,2007
365,60,2007
365,70,2007
365,80,2007
365,90,2007
365,91,2007
365,92,2007
365,93,2007
365,94,2007
365,95,2007
365,100,2007
365,101,2007
365,110,2007
365,115,2007
365,130,2007
365,135,2007
365,140,2007
365,145,2007
365,150,2007
365,155,2007
365,160,2007
365,165,2007
365,200,2007
365,205,2007
365,210,2007
365,211,2007
365,212,2007
365,220,2007
365,221,2007
365,223,2007
365,225,2007
365,230,2007
365,232,2007
365,235,2007
365,255,2007
365,290,2007
365,305,2007
365,310,2007
365,316,2007
365,317,2007
365,325,2007
365,331,2007
365,338,2007
365,339,2007
365,341,2007
365,343,2007
365,344,2007
365,345,2007
365,346,2007
365,349,2007
365,350,2007
365,352,2007
365,355,2007
365,359,2007
365,360,2007
365,366,2007
365,367,2007
365,368,2007
365,369,2007
365,370,2007
365,371,2007
365,372,2007
365,373,2007
365,375,2007
365,380,2007
365,385,2007
365,390,2007
365,395,2007
365,402,2007
365,403,2007
365,404,2007
365,411,2007
365,420,2007
365,432,2007
365,433,2007
365,434,2007
365,435,2007
365,436,2007
365,437,2007
365,438,2007
365,439,2007
365,450,2007
365,451,2007
365,452,2007
365,461,2007
365,471,2007
365,475,2007
365,481,2007
365,482,2007
365,483,2007
365,484,2007
365,490,2007
365,500,2007
365,501,2007
365,510,2007
365,516,2007
365,517,2007
365,520,2007
365,522,2007
365,530,2007
365,531,2007
365,540,2007
365,541,2007
365,551,2007
365,552,2007
365,553,2007
365,560,2007
365,565,2007
365,570,2007
365,571,2007
365,572,2007
365,580,2007
365,581,2007
365,590,2007
365,591,2007
365,600,2007
365,615,2007
365,616,2007
365,620,2007
365,625,2007
365,630,2007
365,640,2007
365,645,2007
365,651,2007
365,652,2007
365,660,2007
365,663,2007
365,666,2007
365,670,2007
365,679,2007
365,690,2007
365,692,2007
365,694,2007
365,696,2007
365,698,2007
365,700,2007
365,701,2007
365,702,2007
365,703,2007
365,704,2007
365,705,2007
365,710,2007
365,712,2007
365,713,2007
365,731,2007
365,732,2007
365,740,2007
365,750,2007
365,760,2007
365,770,2007
365,771,2007
365,775,2007
365,780,2007
365,781,2007
365,790,2007
365,800,2007
365,811,2007
365,812,2007
365,816,2007
365,820,2007
365,830,2007
365,835,2007
365,840,2007
365,850,2007
365,860,2007
365,900,2007
365,910,2007
365,920,2007
365,935,2007
365,940,2007
365,946,2007
365,947,2007
365,950,2007
365,955,2007
365,970,2007
365,983,2007
365,986,2007
365,987,2007
365,990,2007
366,2,2007
366,200,2007
366,220,2007
366,255,2007
366,365,2007
366,710,2007
366,740,2007
367,2,2007
367,200,2007
367,220,2007
367,255,2007
367,365,2007
367,710,2007
367,740,2007
368,2,2007
368,200,2007
368,220,2007
368,255,2007
368,365,2007
368,710,2007
368,740,2007
369,2,2007
369,200,2007
369,220,2007
369,255,2007
369,365,2007
369,710,2007
369,740,2007
370,2,2007
370,200,2007
370,220,2007
370,255,2007
370,365,2007
370,710,2007
370,740,2007
371,2,2007
371,200,2007
371,220,2007
371,255,2007
371,365,2007
371,710,2007
371,740,2007
372,2,2007
372,200,2007
372,220,2007
372,255,2007
372,365,2007
372,710,2007
372,740,2007
373,2,2007
373,200,2007
373,220,2007
373,255,2007
373,365,2007
373,710,2007
373,740,2007
375,2,2007
375,200,2007
375,220,2007
375,255,2007
375,365,2007
375,710,2007
375,740,2007
380,2,2007
380,200,2007
380,220,2007
380,255,2007
380,365,2007
380,710,2007
380,740,2007
385,2,2007
385,200,2007
385,220,2007
385,255,2007
385,365,2007
385,710,2007
385,740,2007
390,2,2007
390,200,2007
390,220,2007
390,255,2007
390,365,2007
390,710,2007
390,740,2007
395,2,2007
395,200,2007
395,220,2007
395,255,2007
395,365,2007
395,710,2007
395,740,2007
402,2,2007
402,200,2007
402,220,2007
402,255,2007
402,365,2007
402,710,2007
402,740,2007
403,2,2007
403,200,2007
403,220,2007
403,255,2007
403,365,2007
403,710,2007
403,740,2007
404,2,2007
404,200,2007
404,220,2007
404,255,2007
404,365,2007
404,710,2007
404,740,2007
411,2,2007
411,200,2007
411,220,2007
411,255,2007
411,365,2007
411,710,2007
411,740,2007
420,2,2007
420,200,2007
420,220,2007
420,255,2007
420,365,2007
420,710,2007
420,740,2007
432,2,2007
432,200,2007
432,220,2007
432,255,2007
432,365,2007
432,710,2007
432,740,2007
433,2,2007
433,200,2007
433,220,2007
433,255,2007
433,365,2007
433,710,2007
433,740,2007
434,2,2007
434,200,2007
434,220,2007
434,255,2007
434,365,2007
434,710,2007
434,740,2007
435,2,2007
435,200,2007
435,220,2007
435,255,2007
435,365,2007
435,710,2007
435,740,2007
436,2,2007
436,200,2007
436,220,2007
436,255,2007
436,365,2007
436,710,2007
436,740,2007
437,2,2007
437,200,2007
437,220,2007
437,255,2007
437,365,2007
437,710,2007
437,740,2007
438,2,2007
438,200,2007
438,220,2007
438,255,2007
438,365,2007
438,710,2007
438,740,2007
439,2,2007
439,200,2007
439,220,2007
439,255,2007
439,365,2007
439,710,2007
439,740,2007
450,2,2007
450,200,2007
450,220,2007
450,255,2007
450,365,2007
450,710,2007
450,740,2007
451,2,2007
451,200,2007
451,220,2007
451,255,2007
451,365,2007
451,710,2007
451,740,2007
452,2,2007
452,200,2007
452,220,2007
452,255,2007
452,365,2007
452,710,2007
452,740,2007
461,2,2007
461,200,2007
461,220,2007
461,255,2007
461,365,2007
461,710,2007
461,740,2007
471,2,2007
